ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
CHOLAHLDNG.NS,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,Financial Services,Credit Services,350581882880,INR,NSE,EQUITY,
CIFL.NS,CIFL,Capital India Finance Limited,Financial Services,Credit Services,13898041344,INR,NSE,EQUITY,
CONSOFINVT.NS,CONSOFINVT,Consolidated Finvest & Holdings Limited,Financial Services,Capital Markets,5604745728,INR,NSE,EQUITY,
CPCAP.NS,CPCAP,CP Capital Limited,Financial Services,Credit Services,2146766976,INR,NSE,EQUITY,
CRAMC.NS,CRAMC,CANARA ROBECO AMC LIMITED,Financial Services,Asset Management,58369482752,INR,NSE,EQUITY,
CREDITACC.NS,CREDITACC,CreditAccess Grameen Limited,Financial Services,Credit Services,200998027264,INR,NSE,EQUITY,
CREST.NS,CREST,Crest Ventures Limited,Financial Services,Financial Conglomerates,10173395968,INR,NSE,EQUITY,
CRISIL.NS,CRISIL,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,324163239936,INR,NSE,EQUITY,
CSBBANK.NS,CSBBANK,CSB Bank Limited,Financial Services,Banks - Regional,66236026880,INR,NSE,EQUITY,
CSLFINANCE.NS,CSLFINANCE,CSL Finance Limited,Financial Services,Credit Services,6905906688,INR,NSE,EQUITY,
CUB.NS,CUB,City Union Bank Limited,Financial Services,Banks - Regional,200737587200,INR,NSE,EQUITY,
DAMCAPITAL.NS,DAMCAPITAL,DAM CAPITAL ADVISORS LTD,Financial Services,Capital Markets,14855369728,INR,NSE,EQUITY,
DBSTOCKBRO.NS,DBSTOCKBRO,DB (International) Stock Brokers Limited,Financial Services,Capital Markets,885150016,INR,NSE,EQUITY,
DCBBANK.NS,DCBBANK,DCB Bank Limited,Financial Services,Banks - Regional,53813211136,INR,NSE,EQUITY,
DCMFINSERV.NS,DCMFINSERV,DCM Financial Services Limited,Financial Services,Credit Services,118115616,INR,NSE,EQUITY,
DELPHIFX.NS,DELPHIFX,Delphi World Money Limited,Financial Services,Capital Markets,4055093760,INR,NSE,EQUITY,
DHANBANK.NS,DHANBANK,Dhanlaxmi Bank Limited,Financial Services,Banks - Regional,9867470848,INR,NSE,EQUITY,
DHUNINV.NS,DHUNINV,Dhunseri Investments Limited,Financial Services,Capital Markets,7136137216,INR,NSE,EQUITY,
DIGISPICE.NS,DIGISPICE,DiGiSPICE Technologies Limited,Financial Services,Financial Conglomerates,5120467968,INR,NSE,EQUITY,
DOLATALGO.NS,DOLATALGO,Dolat Algotech Limited,Financial Services,Capital Markets,14857919488,INR,NSE,EQUITY,
DVL.NS,DVL,Dhunseri Ventures Limited,Financial Services,Capital Markets,9848961024,INR,NSE,EQUITY,
EDELWEISS.NS,EDELWEISS,Edelweiss Financial Services Limited,Financial Services,Financial Conglomerates,100701855744,INR,NSE,EQUITY,
EMKAY.NS,EMKAY,Emkay Global Financial Services Limited,Financial Services,Capital Markets,6865191936,INR,NSE,EQUITY,
EQUITASBNK.NS,EQUITASBNK,Equitas Small Finance Bank Limited,Financial Services,Banks - Regional,66530963456,INR,NSE,EQUITY,
ESAFSFB.NS,ESAFSFB,ESAF Small Finance Bank,Financial Services,Banks - Regional,13492538368,INR,NSE,EQUITY,
FEDERALBNK.NS,FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,644683333632,INR,NSE,EQUITY,
FEDFINA.NS,FEDFINA,Fedbank Financial Services Limited,Financial Services,Credit Services,52186603520,INR,NSE,EQUITY,
FINKURVE.NS,FINKURVE,Finkurve Financial Services Limited,Financial Services,Credit Services,14639923200,INR,NSE,EQUITY,
FINOPB.NS,FINOPB,Fino Payments Bank Limited,Financial Services,Banks - Regional,21798617088,INR,NSE,EQUITY,
FIVESTAR.NS,FIVESTAR,Five-Star Business Finance Limited,Financial Services,Credit Services,174231306240,INR,NSE,EQUITY,
FUSION.NS,FUSION,Fusion Finance Limited,Financial Services,Credit Services,25218045952,INR,NSE,EQUITY,
GATECH.NS,GATECH,GACM Technologies Limited,Financial Services,Asset Management,707587392,INR,NSE,EQUITY,
GATECHDVR.NS,GATECHDVR,GACM Technologies Limited,Financial Services,Asset Management,842891712,INR,NSE,EQUITY,
GCSL.NS,GCSL,Gretex Corporate Services Limited,Financial Services,Capital Markets,8366911488,INR,NSE,EQUITY,
GEOJITFSL.NS,GEOJITFSL,Geojit Financial Services Limited,Financial Services,Capital Markets,22114846720,INR,NSE,EQUITY,
GFLLIMITED.NS,GFLLIMITED,GFL Limited,Financial Services,Asset Management,6427378176,INR,NSE,EQUITY,
GICHSGFIN.NS,GICHSGFIN,GIC Housing Finance Limited,Financial Services,Mortgage Finance,9217117184,INR,NSE,EQUITY,
GICRE.NS,GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,662461480960,INR,NSE,EQUITY,
GODIGIT.NS,GODIGIT,GO DIGIT GENERAL INS LTD,Financial Services,Insurance - Property & Casualty,318924423168,INR,NSE,EQUITY,
GROWW.NS,GROWW,BILLIONBRAINS GARAGE VN L,Financial Services,Capital Markets,890541309952,INR,NSE,EQUITY,
