ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
DONEAR.NS,DONEAR,Donear Industries Limited,Consumer Cyclical,Textile Manufacturing,5081959936,INR,NSE,EQUITY,
DPABHUSHAN.NS,DPABHUSHAN,D. P. Abhushan Limited,Consumer Cyclical,Luxury Goods,32319770624,INR,NSE,EQUITY,
DYNAMATECH.NS,DYNAMATECH,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,60018720768,INR,NSE,EQUITY,
EASEMYTRIP.NS,EASEMYTRIP,Easy Trip Planners Limited,Consumer Cyclical,Travel Services,27820247040,INR,NSE,EQUITY,
EICHERMOT.NS,EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,1936964059136,INR,NSE,EQUITY,
EIHAHOTELS.NS,EIHAHOTELS,EIH Associated Hotels Limited,Consumer Cyclical,Lodging,21711601664,INR,NSE,EQUITY,
EIHOTEL.NS,EIHOTEL,EIH Limited,Consumer Cyclical,Lodging,231416004608,INR,NSE,EQUITY,
ELGIRUBCO.NS,ELGIRUBCO,Elgi Rubber Company Limited,Consumer Cyclical,Auto Parts,2483480832,INR,NSE,EQUITY,
EMIL.NS,EMIL,Electronics Mart India Limited,Consumer Cyclical,Specialty Retail,42171084800,INR,NSE,EQUITY,
EMMBI.NS,EMMBI,Emmbi Industries Limited,Consumer Cyclical,Packaging & Containers,1918305152,INR,NSE,EQUITY,
