ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
GOLDTECH.NS,GOLDTECH,AION-TECH Solutions Limited,Technology,Information Technology Services,2722125568,INR,NSE,EQUITY,
GSS.NS,GSS,GSS Infotech Limited,Technology,Information Technology Services,451568640,INR,NSE,EQUITY,
GTLINFRA.NS,GTLINFRA,GTL Infrastructure Limited,Technology,Communication Equipment,16139480064,INR,NSE,EQUITY,
GVPTECH.NS,GVPTECH,GVP Infotech Limited,Technology,Information Technology Services,1497099392,INR,NSE,EQUITY,
HAPPSTMNDS.NS,HAPPSTMNDS,Happiest Minds Technologies Limited,Technology,Information Technology Services,73752338432,INR,NSE,EQUITY,
HCL-INSYS.NS,HCL-INSYS,HCL Infosystems Limited,Technology,Electronics & Computer Distribution,4483838976,INR,NSE,EQUITY,
HCLTECH.NS,HCLTECH,HCL Technologies Limited,Technology,Information Technology Services,4474960084992,INR,NSE,EQUITY,
HEXT.NS,HEXT,Hexaware Technologies Limited,Technology,Information Technology Services,463728377856,INR,NSE,EQUITY,
HFCL.NS,HFCL,HFCL Limited,Technology,Communication Equipment,94356987904,INR,NSE,EQUITY,
HGM.NS,HGM,Handson Global Management (HGM) Limited,Technology,Information Technology Services,919826304,INR,NSE,EQUITY,
IDEAFORGE.NS,IDEAFORGE,ideaForge Technology Limited,Technology,Computer Hardware,18221168640,INR,NSE,EQUITY,
IKIO.NS,IKIO,IKIO Technologies Limited,Technology,Electronic Components,13785332736,INR,NSE,EQUITY,
INFIBEAM.NS,INFIBEAM,Infibeam Avenues Limited,Technology,Software - Infrastructure,59003285504,INR,NSE,EQUITY,
INFOBEAN.NS,INFOBEAN,InfoBeans Technologies Limited,Technology,Software - Application,18854975488,INR,NSE,EQUITY,
INFY.NS,INFY,Infosys Limited,Technology,Information Technology Services,6444129714176,INR,NSE,EQUITY,
INNOVANA.NS,INNOVANA,INNOVANA THINKLABS LTD,Technology,Software - Application,8998462464,INR,NSE,EQUITY,
INSPIRISYS.NS,INSPIRISYS,Inspirisys Solutions Limited,Technology,Information Technology Services,3454195200,INR,NSE,EQUITY,
INTELLECT.NS,INTELLECT,Intellect Design Arena Limited,Technology,Software - Application,141338050560,INR,NSE,EQUITY,
INTENTECH.NS,INTENTECH,Intense Technologies Limited,Technology,Software - Infrastructure,2735390208,INR,NSE,EQUITY,
IRIS.NS,IRIS,IRIS RegTech Solutions Limited,Technology,Software - Application,6227037184,INR,NSE,EQUITY,
ITI.NS,ITI,ITI Limited,Technology,Communication Equipment,290781396992,INR,NSE,EQUITY,
IVALUE.NS,IVALUE,iValue Infosolutions Limited,Technology,Information Technology Services,15679154176,INR,NSE,EQUITY,
IZMO.NS,IZMO,IZMO Limited,Technology,Software - Application,12268648448,INR,NSE,EQUITY,
KAVDEFENCE.NS,KAVDEFENCE,KAVVERI DFS & WIR TEC LTD,Technology,Communication Equipment,2509320960,INR,NSE,EQUITY,
KAYNES.NS,KAYNES,Kaynes Technology India Limited,Technology,Electronic Components,280879366144,INR,NSE,EQUITY,
KELLTONTEC.NS,KELLTONTEC,Kellton Tech Solutions Limited,Technology,Software - Application,9632435200,INR,NSE,EQUITY,
KERNEX.NS,KERNEX,Kernex Microsystems (India) Limited,Technology,Software - Application,17431474176,INR,NSE,EQUITY,
KFINTECH.NS,KFINTECH,KFin Technologies Limited,Technology,Software - Application,178348834816,INR,NSE,EQUITY,
KPITTECH.NS,KPITTECH,KPIT Technologies Limited,Technology,Software - Infrastructure,320025034752,INR,NSE,EQUITY,
KRN.NS,KRN,KRN HEAT EXCHANGE N REF L,Technology,Electronic Components,46514888704,INR,NSE,EQUITY,
KSOLVES.NS,KSOLVES,Ksolves India Limited,Technology,Software - Application,6782817280,INR,NSE,EQUITY,
LGEINDIA.NS,LGEINDIA,LG ELECTRONICS INDIA LTD,Technology,Consumer Electronics,1053929897984,INR,NSE,EQUITY,
LTIM.NS,LTIM,LTIMindtree Limited,Technology,Information Technology Services,1842106073088,INR,NSE,EQUITY,
LTTS.NS,LTTS,L&T Technology Services Limited,Technology,Information Technology Services,486040338432,INR,NSE,EQUITY,
MAPMYINDIA.NS,MAPMYINDIA,C. E. Info Systems Limited,Technology,Software - Infrastructure,89951207424,INR,NSE,EQUITY,
MASTEK.NS,MASTEK,Mastek Limited,Technology,Information Technology Services,67592081408,INR,NSE,EQUITY,
MCLOUD.NS,MCLOUD,Magellanic Cloud Limited,Technology,Information Technology Services,15762804736,INR,NSE,EQUITY,
MICEL.NS,MICEL,MIC Electronics Limited,Technology,Electronic Components,10720193536,INR,NSE,EQUITY,
MINDTECK.NS,MINDTECK,Mindteck (India) Limited,Technology,Information Technology Services,6628505600,INR,NSE,EQUITY,
MOBIKWIK.NS,MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,Technology,Software - Infrastructure,18546089984,INR,NSE,EQUITY,
MOSCHIP.NS,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,Technology,Semiconductor Equipment & Materials,38491377664,INR,NSE,EQUITY,
MPHASIS.NS,MPHASIS,Mphasis Limited,Technology,Information Technology Services,544977027072,INR,NSE,EQUITY,
NELCO.NS,NELCO,Nelco Limited,Technology,Communication Equipment,17072974848,INR,NSE,EQUITY,
NETWEB.NS,NETWEB,Netweb Technologies India Limited,Technology,Computer Hardware,185785024512,INR,NSE,EQUITY,
NEWGEN.NS,NEWGEN,Newgen Software Technologies Limited,Technology,Software - Infrastructure,118796869632,INR,NSE,EQUITY,
NINSYS.NS,NINSYS,NINtec Systems Limited,Technology,Information Technology Services,7566933504,INR,NSE,EQUITY,
NITIRAJ.NS,NITIRAJ,Nitiraj Engineers Limited,Technology,Scientific & Technical Instruments,1964296576,INR,NSE,EQUITY,
NPST.NS,NPST,NETWORK PEOPLE SRV TECH L,Technology,Software - Application,28023283712,INR,NSE,EQUITY,
NUCLEUS.NS,NUCLEUS,Nucleus Software Exports Limited,Technology,Software - Application,24610330624,INR,NSE,EQUITY,
OFSS.NS,OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,681306423296,INR,NSE,EQUITY,
ONWARDTEC.NS,ONWARDTEC,Onward Technologies Limited,Technology,Information Technology Services,6223703552,INR,NSE,EQUITY,
OPTIEMUS.NS,OPTIEMUS,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution,46943887360,INR,NSE,EQUITY,
ORCHASP.NS,ORCHASP,Orchasp Limited,Technology,Software - Application,875568000,INR,NSE,EQUITY,
ORIENTTECH.NS,ORIENTTECH,ORIENT TECHNOLOGIES LTD,Technology,Information Technology Services,13935409152,INR,NSE,EQUITY,
PACEDIGITK.NS,PACEDIGITK,Pace Digitek Limited,Technology,Communication Equipment,42362982400,INR,NSE,EQUITY,
PALREDTEC.NS,PALREDTEC,Palred Technologies Limited,Technology,Consumer Electronics,483920320,INR,NSE,EQUITY,
PANACHE.NS,PANACHE,Panache Digilife Limited,Technology,Communication Equipment,5177520128,INR,NSE,EQUITY,
PARACABLES.NS,PARACABLES,Paramount Communications Limited,Technology,Communication Equipment,10990605312,INR,NSE,EQUITY,
PAYTM.NS,PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,820837941248,INR,NSE,EQUITY,
PERSISTENT.NS,PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,975149006848,INR,NSE,EQUITY,
PGEL.NS,PGEL,PG Electroplast Limited,Technology,Electronic Components,162515648512,INR,NSE,EQUITY,
PINELABS.NS,PINELABS,PINE LABS LIMITED,Technology,Software - Infrastructure,260957274112,INR,NSE,EQUITY,
PREMIERENE.NS,PREMIERENE,PREMIER ENERGIES LIMITED,Technology,Solar,409845104640,INR,NSE,EQUITY,
PROTEAN.NS,PROTEAN,Protean eGov Technologies Limited,Technology,Information Technology Services,32032135168,INR,NSE,EQUITY,
QUICKHEAL.NS,QUICKHEAL,Quick Heal Technologies Limited,Technology,Software - Application,14910599168,INR,NSE,EQUITY,
RAMCOSYS.NS,RAMCOSYS,Ramco Systems Limited,Technology,Software - Application,22896097280,INR,NSE,EQUITY,
RATEGAIN.NS,RATEGAIN,RateGain Travel Technologies Limited,Technology,Software - Application,78306942976,INR,NSE,EQUITY,
REDINGTON.NS,REDINGTON,Redington Limited,Technology,Information Technology Services,212095385600,INR,NSE,EQUITY,
RELIABLE.NS,RELIABLE,Reliable Data Services Limited,Technology,Information Technology Services,1552024832,INR,NSE,EQUITY,
RELTD.NS,RELTD,Ravindra Energy Limited,Technology,Solar,28327663616,INR,NSE,EQUITY,
RISHABH.NS,RISHABH,Rishabh Instruments Limited,Technology,Scientific & Technical Instruments,15189652480,INR,NSE,EQUITY,
ROLTA.NS,ROLTA,Rolta India Limited,Technology,Information Technology Services,279954752,INR,NSE,EQUITY,
RPSGVENT.NS,RPSGVENT,RPSG Ventures Limited,Technology,Information Technology Services,25145399296,INR,NSE,EQUITY,
RPTECH.NS,RPTECH,Rashi Peripherals Limited,Technology,Electronics & Computer Distribution,23018752000,INR,NSE,EQUITY,
RSSOFTWARE.NS,RSSOFTWARE,R S Software (India) Limited,Technology,Information Technology Services,1516550400,INR,NSE,EQUITY,
RSYSTEMS.NS,RSYSTEMS,R Systems International Limited,Technology,Information Technology Services,49535270912,INR,NSE,EQUITY,
SAATVIKGL.NS,SAATVIKGL,Saatvik Green Energy Limited,Technology,Solar,48935428096,INR,NSE,EQUITY,
SAKSOFT.NS,SAKSOFT,Saksoft Limited,Technology,Information Technology Services,25423833088,INR,NSE,EQUITY,
SASKEN.NS,SASKEN,Sasken Technologies Limited,Technology,Information Technology Services,18337931264,INR,NSE,EQUITY,
SECURKLOUD.NS,SECURKLOUD,SecureKloud Technologies Limited,Technology,Software - Application,779469376,INR,NSE,EQUITY,
SHYAMTEL.NS,SHYAMTEL,Shyam Telecom Limited,Technology,Communication Equipment,142678192,INR,NSE,EQUITY,
SIGMA.NS,SIGMA,Sigma Solve Limited,Technology,Information Technology Services,5371978752,INR,NSE,EQUITY,
SILVERTUC.NS,SILVERTUC,Silver Touch Technologies Limited,Technology,Information Technology Services,11138991104,INR,NSE,EQUITY,
SMARTLINK.NS,SMARTLINK,Smartlink Holdings Limited,Technology,Communication Equipment,1322884864,INR,NSE,EQUITY,
SOFTTECH.NS,SOFTTECH,SoftTech Engineers Limited,Technology,Software - Application,4535376896,INR,NSE,EQUITY,
SOLARWORLD.NS,SOLARWORLD,SOLARWORLD ENERGY SOL LTD,Technology,Solar,24290011136,INR,NSE,EQUITY,
SOLEX.NS,SOLEX,SOLEX ENERGY LIMITED,Technology,Solar,15882900480,INR,NSE,EQUITY,
SONATSOFTW.NS,SONATSOFTW,Sonata Software Limited,Technology,Information Technology Services,95832383488,INR,NSE,EQUITY,
STLTECH.NS,STLTECH,Sterlite Technologies Limited,Technology,Communication Equipment,47231451136,INR,NSE,EQUITY,
STYL.NS,STYL,SESHAASAI TECHNOLOGIES L,Technology,Software - Infrastructure,46203650048,INR,NSE,EQUITY,
SUBEXLTD.NS,SUBEXLTD,Subex Limited,Technology,Software - Application,6624963072,INR,NSE,EQUITY,
SURANASOL.NS,SURANASOL,Surana Solar Limited,Technology,Solar,1342356096,INR,NSE,EQUITY,
SUVIDHAA.NS,SUVIDHAA,Suvidhaa Infoserve Limited,Technology,Information Technology Services,802633536,INR,NSE,EQUITY,
SWELECTES.NS,SWELECTES,Swelect Energy Systems Limited,Technology,Solar,9976595456,INR,NSE,EQUITY,
SWSOLAR.NS,SWSOLAR,Sterling and Wilson Renewable Energy Limited,Technology,Solar,49204502528,INR,NSE,EQUITY,
SYRMA.NS,SYRMA,Syrma SGS Technology Limited,Technology,Electronic Components,138505191424,INR,NSE,EQUITY,
TANLA.NS,TANLA,Tanla Platforms Limited,Technology,Software - Application,75203796992,INR,NSE,EQUITY,
TATAELXSI.NS,TATAELXSI,Tata Elxsi Limited,Technology,Software - Application,311510990848,INR,NSE,EQUITY,
TATATECH.NS,TATATECH,Tata Technologies Limited,Technology,Information Technology Services,263875346432,INR,NSE,EQUITY,
TCS.NS,TCS,Tata Consultancy Services Limited,Technology,Information Technology Services,11596332007424,INR,NSE,EQUITY,
TECHM.NS,TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1397919055872,INR,NSE,EQUITY,
TEJASNET.NS,TEJASNET,Tejas Networks Limited,Technology,Communication Equipment,82754936832,INR,NSE,EQUITY,
TERASOFT.NS,TERASOFT,Tera Software Limited,Technology,Information Technology Services,6023842304,INR,NSE,EQUITY,
TNTELE.NS,TNTELE,Tamilnadu Telecommunications Limited,Technology,Communication Equipment,472341536,INR,NSE,EQUITY,
TRACXN.NS,TRACXN,Tracxn Technologies Limited,Technology,Software - Application,4312942592,INR,NSE,EQUITY,
TREJHARA.NS,TREJHARA,Trejhara Solutions Limited,Technology,Software - Application,5722699264,INR,NSE,EQUITY,
TRIGYN.NS,TRIGYN,Trigyn Technologies Limited,Technology,Information Technology Services,2094661504,INR,NSE,EQUITY,
TVSELECT.NS,TVSELECT,TVS Electronics Limited,Technology,Computer Hardware,9370715136,INR,NSE,EQUITY,
UNIECOM.NS,UNIECOM,UNICOMMERCE ESOLUTIONS L,Technology,Software - Application,13085045760,INR,NSE,EQUITY,
URBANCO.NS,URBANCO,Urban Company Limited,Technology,Software - Application,176193978368,INR,NSE,EQUITY,
URJA.NS,URJA,Urja Global Limited,Technology,Solar,6290855936,INR,NSE,EQUITY,
UTLSOLAR.NS,UTLSOLAR,FUJIYAMA POWER SYSTEMS L,Technology,Solar,0,INR,NSE,EQUITY,
VAKRANGEE.NS,VAKRANGEE,Vakrangee Limited,Technology,Information Technology Services,8437624320,INR,NSE,EQUITY,
VERTOZ.NS,VERTOZ,Vertoz Limited,Technology,Software - Infrastructure,6232869888,INR,NSE,EQUITY,
