ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
GAEL.NS,GAEL,Gujarat Ambuja Exports Limited,Consumer Defensive,Packaged Foods,52994809856,INR,NSE,EQUITY,
GANESHCP.NS,GANESHCP,GANESH CONSUMER PRODUCT L,Consumer Defensive,Packaged Foods,9464711168,INR,NSE,EQUITY,
GANGESSECU.NS,GANGESSECU,Ganges Securities Limited,Consumer Defensive,Packaged Foods,1455312768,INR,NSE,EQUITY,
GILLANDERS.NS,GILLANDERS,Gillanders Arbuthnot and Company Limited,Consumer Defensive,Farm Products,2178840064,INR,NSE,EQUITY,
GILLETTE.NS,GILLETTE,Gillette India Limited,Consumer Defensive,Household & Personal Products,262930104320,INR,NSE,EQUITY,
GLOBAL.NS,GLOBAL,Global Education Limited,Consumer Defensive,Education & Training Services,4571972608,INR,NSE,EQUITY,
GLOBUSSPR.NS,GLOBUSSPR,Globus Spirits Limited,Consumer Defensive,Beverages - Wineries & Distilleries,28342970368,INR,NSE,EQUITY,
GMBREW.NS,GMBREW,G.M. Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,22291744768,INR,NSE,EQUITY,
GODFRYPHLP.NS,GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,Tobacco,446903353344,INR,NSE,EQUITY,
GODREJAGRO.NS,GODREJAGRO,Godrej Agrovet Limited,Consumer Defensive,Packaged Foods,111603712000,INR,NSE,EQUITY,
GODREJCP.NS,GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,1209884475392,INR,NSE,EQUITY,
GOKUL.NS,GOKUL,Gokul Refoils & Solvent Limited,Consumer Defensive,Packaged Foods,3941980928,INR,NSE,EQUITY,
GOKULAGRO.NS,GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,56854355968,INR,NSE,EQUITY,
GOLDENTOBC.NS,GOLDENTOBC,Golden Tobacco Limited,Consumer Defensive,Tobacco,575824256,INR,NSE,EQUITY,
GOPAL.NS,GOPAL,Gopal Snacks Limited,Consumer Defensive,Packaged Foods,39467896832,INR,NSE,EQUITY,
GRMOVER.NS,GRMOVER,GRM Overseas Limited,Consumer Defensive,Packaged Foods,27856875520,INR,NSE,EQUITY,
GROBTEA.NS,GROBTEA,The Grob Tea Company Limited,Consumer Defensive,Farm Products,1171048448,INR,NSE,EQUITY,
GTECJAINX.NS,GTECJAINX,G-Tec Jainx Education Limited,Consumer Defensive,Education & Training Services,242602448,INR,NSE,EQUITY,
