ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
DALBHARAT.NS,DALBHARAT,Dalmia Bharat Limited,Basic Materials,Building Materials,387672473600,INR,NSE,EQUITY,
DCW.NS,DCW,DCW Limited,Basic Materials,Chemicals,17755545600,INR,NSE,EQUITY,
DDEVPLSTIK.NS,DDEVPLSTIK,Ddev Plastiks Industries Limited,Basic Materials,Specialty Chemicals,29613414400,INR,NSE,EQUITY,
DECCANCE.NS,DECCANCE,Deccan Cements Limited,Basic Materials,Building Materials,10794880000,INR,NSE,EQUITY,
DEEPAKFERT.NS,DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited,Basic Materials,Chemicals,154304954368,INR,NSE,EQUITY,
DEEPAKNTR.NS,DEEPAKNTR,Deepak Nitrite Limited,Basic Materials,Chemicals,217702268928,INR,NSE,EQUITY,
DHANUKA.NS,DHANUKA,Dhanuka Agritech Limited,Basic Materials,Agricultural Inputs,53643206656,INR,NSE,EQUITY,
DHARMAJ.NS,DHARMAJ,Dharmaj Crop Guard Limited,Basic Materials,Agricultural Inputs,7902443008,INR,NSE,EQUITY,
DIAMINESQ.NS,DIAMINESQ,Diamines and Chemicals Limited,Basic Materials,Chemicals,2553854208,INR,NSE,EQUITY,
DICIND.NS,DICIND,DIC India Limited,Basic Materials,Specialty Chemicals,4569881600,INR,NSE,EQUITY,
DMCC.NS,DMCC,DMCC Speciality Chemicals Limited,Basic Materials,Chemicals,6568687104,INR,NSE,EQUITY,
DYNPRO.NS,DYNPRO,Dynemic Products Limited,Basic Materials,Specialty Chemicals,3346964480,INR,NSE,EQUITY,
EIDPARRY.NS,EIDPARRY,E.I.D.- Parry (India) Limited,Basic Materials,Agricultural Inputs,182817587200,INR,NSE,EQUITY,
ELECTHERM.NS,ELECTHERM,Electrotherm (India) Limited,Basic Materials,Steel,10797623296,INR,NSE,EQUITY,
ELLEN.NS,ELLEN,ELLENBARRIE INDUS GASES L,Basic Materials,Chemicals,49834827776,INR,NSE,EQUITY,
EMAMIPAP.NS,EMAMIPAP,Emami Paper Mills Limited,Basic Materials,Paper & Paper Products,5452598784,INR,NSE,EQUITY,
EPIGRAL.NS,EPIGRAL,Epigral Limited,Basic Materials,Chemicals,61252194304,INR,NSE,EQUITY,
ESTER.NS,ESTER,Ester Industries Limited,Basic Materials,Specialty Chemicals,10269557760,INR,NSE,EQUITY,
EUROPRATIK.NS,EUROPRATIK,EURO PRATIK SALES LIMITED,Basic Materials,Building Materials,29806628864,INR,NSE,EQUITY,
EXCELINDUS.NS,EXCELINDUS,Excel Industries Limited,Basic Materials,Specialty Chemicals,11648003072,INR,NSE,EQUITY,
FACT.NS,FACT,The Fertilisers and Chemicals Travancore Limited,Basic Materials,Agricultural Inputs,580164714496,INR,NSE,EQUITY,
FAIRCHEMOR.NS,FAIRCHEMOR,Fairchem Organics Limited,Basic Materials,Specialty Chemicals,8870489088,INR,NSE,EQUITY,
FCL.NS,FCL,Fineotex Chemical Limited,Basic Materials,Specialty Chemicals,28268388352,INR,NSE,EQUITY,
FINEORG.NS,FINEORG,Fine Organic Industries Limited,Basic Materials,Specialty Chemicals,132334592000,INR,NSE,EQUITY,
FLUOROCHEM.NS,FLUOROCHEM,Gujarat Fluorochemicals Limited,Basic Materials,Specialty Chemicals,386968584192,INR,NSE,EQUITY,
FOSECOIND.NS,FOSECOIND,Foseco India Limited,Basic Materials,Chemicals,38202597376,INR,NSE,EQUITY,
GALAXYSURF.NS,GALAXYSURF,Galaxy Surfactants Limited,Basic Materials,Specialty Chemicals,70459228160,INR,NSE,EQUITY,
GALLANTT.NS,GALLANTT,Gallantt Ispat Limited,Basic Materials,Steel,143755526144,INR,NSE,EQUITY,
GANESHBE.NS,GANESHBE,Ganesh Benzoplast Limited,Basic Materials,Specialty Chemicals,5767941632,INR,NSE,EQUITY,
GEMAROMA.NS,GEMAROMA,GEM AROMATICS LIMITED,Basic Materials,Chemicals,7671024128,INR,NSE,EQUITY,
GENUSPAPER.NS,GENUSPAPER,Genus Paper & Boards Limited,Basic Materials,Paper & Paper Products,3453201408,INR,NSE,EQUITY,
GHCL.NS,GHCL,GHCL Limited,Basic Materials,Chemicals,51965665280,INR,NSE,EQUITY,
GNFC.NS,GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,72478859264,INR,NSE,EQUITY,
GOACARBON.NS,GOACARBON,Goa Carbon Limited,Basic Materials,Specialty Chemicals,3807294976,INR,NSE,EQUITY,
GOCLCORP.NS,GOCLCORP,GOCL Corporation Limited,Basic Materials,Specialty Chemicals,15036414976,INR,NSE,EQUITY,
GODAVARIB.NS,GODAVARIB,GODAVARI BIOREFINERIES L,Basic Materials,Chemicals,13828259840,INR,NSE,EQUITY,
GOODLUCK.NS,GOODLUCK,Goodluck India Limited,Basic Materials,Steel,35828228096,INR,NSE,EQUITY,
GOYALALUM.NS,GOYALALUM,Goyal Aluminiums Limited,Basic Materials,Aluminum,999069376,INR,NSE,EQUITY,
GPIL.NS,GPIL,Godawari Power & Ispat Limited,Basic Materials,Steel,156846145536,INR,NSE,EQUITY,
GRASIM.NS,GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,1899621908480,INR,NSE,EQUITY,
GREENPANEL.NS,GREENPANEL,Greenpanel Industries Limited,Basic Materials,Lumber & Wood Production,28747538432,INR,NSE,EQUITY,
GREENPLY.NS,GREENPLY,Greenply Industries Limited,Basic Materials,Lumber & Wood Production,34281699328,INR,NSE,EQUITY,
GRWRHITECH.NS,GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,Specialty Chemicals,82637627392,INR,NSE,EQUITY,
GSFC.NS,GSFC,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,Agricultural Inputs,68705591296,INR,NSE,EQUITY,
GSLSU.NS,GSLSU,Global Surfaces Limited,Basic Materials,Building Materials,4856422400,INR,NSE,EQUITY,
GUJALKALI.NS,GUJALKALI,Gujarat Alkalies and Chemicals Limited,Basic Materials,Chemicals,37129981952,INR,NSE,EQUITY,
GULFOILLUB.NS,GULFOILLUB,Gulf Oil Lubricants India Limited,Basic Materials,Specialty Chemicals,59153575936,INR,NSE,EQUITY,
GULPOLY.NS,GULPOLY,Gulshan Polyols Limited,Basic Materials,Chemicals,8414661632,INR,NSE,EQUITY,
HARIOMPIPE.NS,HARIOMPIPE,Hariom Pipe Industries Limited,Basic Materials,Steel,11115708416,INR,NSE,EQUITY,
HEIDELBERG.NS,HEIDELBERG,HeidelbergCement India Limited,Basic Materials,Building Materials,38783418368,INR,NSE,EQUITY,
HERANBA.NS,HERANBA,Heranba Industries Limited,Basic Materials,Agricultural Inputs,9749280768,INR,NSE,EQUITY,
HEUBACHIND.NS,HEUBACHIND,Sudarshan Colorants India Limited,Basic Materials,Specialty Chemicals,10563467264,INR,NSE,EQUITY,
HINDALCO.NS,HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,1871137079296,INR,NSE,EQUITY,
HINDCON.NS,HINDCON,Hindcon Chemicals Limited,Basic Materials,Specialty Chemicals,1450742272,INR,NSE,EQUITY,
HINDCOPPER.NS,HINDCOPPER,Hindustan Copper Limited,Basic Materials,Copper,357218648064,INR,NSE,EQUITY,
HINDZINC.NS,HINDZINC,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,2398713544704,INR,NSE,EQUITY,
HISARMETAL.NS,HISARMETAL,Hisar Metal Industries Limited,Basic Materials,Steel,885708032,INR,NSE,EQUITY,
HITECH.NS,HITECH,Hi-Tech Pipes Limited,Basic Materials,Steel,19063222272,INR,NSE,EQUITY,
HPAL.NS,HPAL,HP Adhesives Limited,Basic Materials,Specialty Chemicals,3931705600,INR,NSE,EQUITY,
HPIL.NS,HPIL,Hindprakash Industries Limited,Basic Materials,Specialty Chemicals,1504669696,INR,NSE,EQUITY,
HSCL.NS,HSCL,Himadri Speciality Chemical Limited,Basic Materials,Specialty Chemicals,237174358016,INR,NSE,EQUITY,
IFGLEXPOR.NS,IFGLEXPOR,IFGL Refractories Limited,Basic Materials,Building Materials,15070737408,INR,NSE,EQUITY,
IGCL.NS,IGCL,INDOGULF CROPSCIENCES LTD,Basic Materials,Agricultural Inputs,5228624384,INR,NSE,EQUITY,
IGIL.NS,IGIL,International Gemmological Institute (India) Limited,Basic Materials,Other Precious Metals & Mining,138161471488,INR,NSE,EQUITY,
IGPL.NS,IGPL,I G Petrochemicals Limited,Basic Materials,Chemicals,12345655296,INR,NSE,EQUITY,
IMFA.NS,IMFA,Indian Metals and Ferro Alloys Limited,Basic Materials,Other Industrial Metals & Mining,76953600000,INR,NSE,EQUITY,
IMPEXFERRO.NS,IMPEXFERRO,Impex Ferro Tech Limited,Basic Materials,Other Industrial Metals & Mining,167084224,INR,NSE,EQUITY,
INCREDIBLE.NS,INCREDIBLE,Incredible Industries Limited,Basic Materials,Steel,1977327488,INR,NSE,EQUITY,
INDIACEM.NS,INDIACEM,The India Cements Limited,Basic Materials,Building Materials,190052450304,INR,NSE,EQUITY,
INDIAGLYCO.NS,INDIAGLYCO,India Glycols Limited,Basic Materials,Chemicals,71638212608,INR,NSE,EQUITY,
INDIGOPNTS.NS,INDIGOPNTS,Indigo Paints Limited,Basic Materials,Specialty Chemicals,58361683968,INR,NSE,EQUITY,
INDOAMIN.NS,INDOAMIN,Indo Amines Limited,Basic Materials,Chemicals,8663244800,INR,NSE,EQUITY,
